id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,alley,lot_shape,land_contour,lot_config,land_slope,condition_1,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,total_sq_ft,total_baths,additional_area,house_type_1Fam,house_type_Duplex,house_type_Twnhs,neighborhood_BrkSide,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_IDOTRR,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,bsmt_qual_2,bsmt_sf,bsmt_cond_2,bsmt_sf_x_cond2,bsmt_sf_x_qual_2,exter_qual2,exter_cond2,remodel_year,remodel_yn,fireplace_yn,pool_yn,Basement_yn,garage_yn,house_sf_x_overall_qual,overall_qual_x_overall_cond
1973,535478040,85,RL,66.0,6760,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,734.0,Unf,0.0,162.0,896.0,TA,Y,SBrkr,936,0,0,936,1.0,0.0,1,0,3,1,TA,6,Typ,1,Po,Attchd,1962.0,RFn,1.0,288.0,TA,TA,Y,24,90,160,0,0,0,NA,NA,0,10,2007,WD ,130000.0,1832.0,2.0,288.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,896.0,3,2688.0,2688.0,3,3,0,0,1,0,1,1,9160.0,25
2857,909256020,50,RL,51.0,6191,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1.5Fin,5,4,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,384.0,Unf,0.0,440.0,824.0,TA,N,SBrkr,824,464,0,1288,0.0,0.0,1,0,4,1,TA,6,Typ,0,NA,Detchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,11,2006,WD ,112000.0,2112.0,1.0,240.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,824.0,2,1648.0,1648.0,3,3,9,1,0,0,1,1,10560.0,20
1208,534400030,20,RL,80.0,8700,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,MetalSd,BrkFace,148.0,TA,Gd,CBlock,TA,TA,Mn,ALQ,776.0,Unf,0.0,344.0,1120.0,Gd,Y,SBrkr,1128,0,0,1128,1.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1963.0,RFn,2.0,525.0,TA,TA,Y,192,20,123,0,0,0,MnPrv,NA,0,12,2008,WD ,155000.0,2248.0,3.0,525.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1120.0,3,3360.0,3360.0,3,4,0,0,0,0,1,1,11240.0,30
319,916386090,60,RL,92.0,12003,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,8,5,2009,2010,Gable,VinylSd,VinylSd,BrkFace,84.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,774.0,774.0,Ex,Y,SBrkr,774,1194,0,1968,0.0,0.0,2,1,4,1,Ex,8,Typ,1,Gd,BuiltIn,2009.0,Fin,3.0,680.0,TA,TA,Y,0,75,0,0,0,0,NA,NA,0,5,2010,New,269500.0,2742.0,2.5,680.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,774.0,3,2322.0,3870.0,4,3,1,1,1,0,1,1,21936.0,40
2567,535103070,80,RL,73.0,12700,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,6,5,1964,1964,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,939.0,Unf,0.0,307.0,1246.0,TA,Y,SBrkr,1246,0,0,1246,1.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1964.0,RFn,2.0,441.0,TA,TA,Y,0,69,0,0,0,0,NA,NA,0,11,2006,WD ,172000.0,2492.0,2.0,441.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1246.0,3,3738.0,3738.0,3,3,0,0,1,0,1,1,14952.0,30
2222,909425270,70,RL,75.0,13125,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,6,1940,1984,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,410.0,Unf,0.0,390.0,800.0,TA,Y,SBrkr,960,780,0,1740,0.0,0.0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,7,2007,CWD,219500.0,2540.0,1.5,240.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,800.0,3,2400.0,2400.0,3,3,44,1,1,0,1,1,17780.0,42
2493,532376250,20,RL,72.0,8638,NA,IR1,Lvl,Inside,Gtl,RRAe,1Fam,1Story,5,6,1963,1963,Gable,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,Gd,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,0,0,NA,NA,0,10,2006,WD ,133500.0,1850.0,2.0,484.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,925.0,3,2775.0,2775.0,3,3,0,0,0,0,1,1,9250.0,30
1757,528280150,80,RL,76.0,9967,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,Ex,Y,SBrkr,774,656,0,1430,0.0,0.0,2,1,3,1,TA,8,Typ,1,TA,BuiltIn,2000.0,RFn,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,NA,NA,0,12,2007,WD ,170000.0,1814.0,2.5,400.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,384.0,3,1152.0,1536.0,3,3,0,0,1,0,1,1,12698.0,35
184,902305110,70,RM,60.0,9600,Grvl,Reg,Lvl,Corner,Gtl,Norm,1Fam,2Story,8,9,1900,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,930.0,930.0,TA,N,SBrkr,930,636,0,1566,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Detchd,1930.0,Unf,1.0,288.0,TA,TA,Y,54,228,246,0,0,0,NA,NA,0,4,2010,WD ,150000.0,2496.0,2.0,288.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,930.0,3,2790.0,2790.0,4,4,103,1,0,0,1,1,19968.0,72
1248,535302140,20,RL,73.0,12774,NA,Reg,Lvl,Inside,Sev,Norm,1Fam,1Story,5,5,1953,1953,Hip,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,624.0,LwQ,128.0,232.0,984.0,TA,N,SBrkr,950,0,0,950,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1953.0,Unf,2.0,400.0,TA,TA,Y,0,32,0,0,0,0,GdWo,NA,0,7,2008,WD ,130000.0,1934.0,1.0,400.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,984.0,3,2952.0,2952.0,3,3,0,0,0,0,1,1,9670.0,25
2574,535152070,80,RL,70.0,8163,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,SLvl,5,6,1959,1959,Gable,HdBoard,HdBoard,BrkFace,128.0,TA,Gd,CBlock,TA,TA,Av,ALQ,748.0,BLQ,294.0,102.0,1144.0,TA,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1959.0,RFn,1.0,796.0,TA,TA,Y,86,0,0,0,0,0,NA,NA,0,3,2006,WD ,143000.0,2288.0,2.0,796.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1144.0,3,3432.0,3432.0,3,4,0,0,1,0,1,1,11440.0,30
1215,534403260,20,RL,90.0,9900,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,5,5,1961,1961,Gable,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1114.0,1114.0,TA,Y,SBrkr,1114,0,0,1114,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1961.0,RFn,2.0,451.0,TA,TA,Y,0,0,0,0,164,0,NA,NA,0,5,2008,COD,140000.0,2228.0,2.0,451.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1114.0,3,3342.0,3342.0,3,4,0,0,0,0,1,1,11140.0,25
1614,526355170,20,RL,95.0,13651,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,6,1973,1973,Gable,Plywood,Plywood,BrkFace,1115.0,TA,Gd,CBlock,Gd,TA,Gd,ALQ,1880.0,Unf,0.0,343.0,2223.0,Ex,Y,SBrkr,2223,0,0,2223,1.0,0.0,2,0,3,1,TA,8,Typ,2,Gd,Attchd,1973.0,Fin,2.0,516.0,TA,TA,Y,300,0,0,0,0,0,NA,NA,0,2,2007,WD ,244000.0,4446.0,3.0,516.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2223.0,3,6669.0,8892.0,3,4,0,0,1,0,1,1,31122.0,42
2039,903458020,75,RM,60.0,7200,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,530.0,530.0,TA,N,SBrkr,581,530,0,1111,0.0,0.0,1,0,3,1,Fa,6,Typ,0,NA,Detchd,1935.0,Unf,1.0,288.0,TA,TA,N,0,0,144,0,0,0,NA,NA,0,3,2007,WD ,101000.0,1641.0,1.0,288.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,530.0,2,1060.0,1590.0,3,3,76,1,0,0,1,1,8205.0,35
2669,902406030,20,RM,65.0,9750,Grvl,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,5,1958,1958,Hip,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,Ex,Y,SBrkr,960,0,0,960,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,2002.0,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,NA,Gar2,4500,7,2006,WD ,125000.0,1920.0,1.0,624.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,960.0,3,2880.0,2880.0,3,3,0,0,0,0,1,1,9600.0,25
1005,527162180,60,RL,73.0,11184,NA,IR1,Lvl,Corner,Gtl,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,Gd,Y,SBrkr,932,701,0,1633,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998.0,Fin,2.0,460.0,TA,TA,Y,0,39,0,0,0,0,NA,NA,0,4,2008,WD ,183000.0,2565.0,2.5,460.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,932.0,3,2796.0,3728.0,3,3,0,0,1,0,1,1,15390.0,30
753,903430060,75,RM,92.0,5520,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,2.5Fin,6,6,1912,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,755.0,755.0,Ex,Y,SBrkr,929,929,371,2229,0.0,0.0,1,0,5,1,TA,8,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,198,30,0,0,0,MnPrv,NA,0,7,2009,WD ,104000.0,2984.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,755.0,3,2265.0,2265.0,3,3,38,1,0,0,1,0,17904.0,36
1275,535455060,45,RL,64.0,6390,NA,Reg,Lvl,Corner,Gtl,Feedr,1Fam,1.5Unf,6,7,1954,1954,Gable,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,TA,Y,FuseA,984,0,0,984,1.0,0.0,1,0,2,1,TA,4,Typ,0,NA,Detchd,1954.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,GdWo,NA,0,6,2008,WD ,112500.0,1920.0,2.0,280.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,936.0,3,2808.0,2808.0,3,3,0,0,0,0,1,1,11520.0,42
2350,527355280,20,RL,79.0,10240,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,6,1980,1980,Gable,Plywood,Plywood,BrkFace,157.0,TA,Gd,CBlock,Gd,TA,No,BLQ,625.0,LwQ,1061.0,0.0,1686.0,TA,Y,SBrkr,1686,0,0,1686,1.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2.0,612.0,TA,TA,Y,384,131,0,0,0,0,NA,NA,0,5,2006,WD ,207500.0,3372.0,3.0,612.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1686.0,3,5058.0,6744.0,3,4,0,0,1,0,1,1,20232.0,36
2762,906394040,20,RL,78.0,9316,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,140.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,56.0,Unf,0.0,1558.0,1614.0,Ex,Y,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2.0,576.0,TA,TA,Y,100,45,0,0,0,0,NA,NA,0,3,2006,WD ,225000.0,3228.0,2.0,576.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1614.0,3,4842.0,6456.0,4,3,0,0,1,0,1,1,22596.0,35
2788,907227090,20,RL,60.0,7200,NA,Reg,Low,Inside,Gtl,Norm,1Fam,1Story,5,8,1972,1972,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,437.0,Unf,0.0,427.0,864.0,Ex,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1977.0,Unf,1.0,297.0,TA,TA,Y,0,0,0,0,0,0,MnPrv,NA,0,3,2006,WD ,119900.0,1728.0,1.0,297.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,864.0,3,2592.0,2592.0,3,3,0,0,0,0,1,1,8640.0,40
2384,528112010,20,RL,108.0,12228,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,7,5,2006,2006,Hip,VinylSd,VinylSd,Stone,206.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,1721.0,1721.0,Ex,Y,SBrkr,1740,0,0,1740,0.0,0.0,2,0,4,1,Gd,8,Typ,0,NA,Attchd,2006.0,RFn,3.0,874.0,TA,TA,Y,0,43,0,0,0,0,NA,NA,0,9,2006,New,293000.0,3461.0,2.0,874.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1721.0,4,6884.0,8605.0,4,3,0,0,0,0,1,1,24227.0,35
2716,905107240,20,RL,78.0,10335,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1968,1993,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,570.0,Unf,0.0,891.0,1461.0,Gd,Y,SBrkr,1721,0,0,1721,0.0,0.0,2,1,3,1,TA,7,Min1,1,TA,Attchd,1968.0,RFn,2.0,440.0,TA,TA,Y,0,96,180,0,0,0,MnPrv,NA,0,7,2006,WD ,180000.0,3182.0,2.5,440.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1461.0,3,4383.0,4383.0,3,3,25,1,1,0,1,1,15910.0,30
313,914478045,80,RL,74.0,12328,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,335.0,TA,TA,CBlock,TA,TA,Av,GLQ,539.0,Unf,0.0,473.0,1012.0,TA,Y,SBrkr,1034,0,0,1034,1.0,0.0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1976.0,Unf,3.0,888.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,5,2010,WD ,169900.0,2046.0,2.0,888.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1012.0,3,3036.0,3036.0,3,3,0,0,0,0,1,1,12276.0,30
84,532351140,90,RM,68.0,8930,NA,Reg,Lvl,Inside,Gtl,RRAe,Duplex,1.5Fin,6,5,1978,1978,Gable,VinylSd,VinylSd,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,TA,Y,SBrkr,1318,584,0,1902,0.0,0.0,2,0,4,2,TA,8,Typ,0,NA,Attchd,1978.0,Unf,2.0,539.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,4,2010,WD ,112000.0,1902.0,2.0,539.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0.0,0.0,3,3,0,0,0,0,0,1,11412.0,30
81,531453010,20,RL,81.0,9672,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,6,5,1984,1985,Hip,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338.0,Unf,0.0,702.0,1040.0,TA,Y,SBrkr,1097,0,0,1097,0.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1986.0,Unf,2.0,480.0,TA,TA,Y,0,0,0,0,0,0,GdPrv,NA,0,5,2010,WD ,152000.0,2137.0,2.0,480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1040.0,3,3120.0,4160.0,3,3,1,1,0,0,1,1,12822.0,30
2389,528118110,60,RL,120.0,13975,NA,IR1,Lvl,Corner,Gtl,Norm,1Fam,2Story,9,5,2005,2006,Hip,VinylSd,VinylSd,BrkFace,525.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1090.0,1090.0,Ex,Y,SBrkr,1117,1089,0,2206,0.0,0.0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2005.0,Fin,3.0,670.0,TA,TA,Y,148,95,0,0,0,0,NA,NA,0,8,2006,New,300000.0,3296.0,2.5,670.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1090.0,3,3270.0,4360.0,4,3,1,1,1,0,1,1,29664.0,45
280,908152080,80,RL,94.0,7819,NA,Reg,Lvl,Inside,Gtl,Norm,1Fam,SLvl,6,5,1976,1976,Gable,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422.0,BLQ,127.0,480.0,1029.0,TA,Y,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976.0,Unf,2.0,672.0,TA,TA,Y,144,0,0,0,0,0,MnPrv,NA,0,3,2010,WD ,107000.0,2146.0,2.0,672.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1029.0,3,3087.0,3087.0,3,3,0,0,1,0,1,1,12876.0,30
190,902402250,190,RM,60.0,11340,NA,Reg,Lvl,Inside,Gtl,Norm,2fmCon,2Story,4,6,1885,1950,Gable,VinylSd,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,777.0,777.0,Gd,Y,SBrkr,1246,1044,0,2290,0.0,0.0,2,0,4,2,TA,11,Typ,0,NA,Detchd,1971.0,Unf,2.0,560.0,TA,TA,N,0,0,114,0,0,0,NA,NA,0,4,2010,WD ,122500.0,3067.0,2.0,560.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,777.0,3,2331.0,2331.0,3,3,65,1,0,0,1,1,12268.0,24
2371,527451450,160,RM,21.0,1680,NA,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,504.0,TA,TA,CBlock,TA,TA,No,ALQ,276.0,Unf,0.0,207.0,483.0,TA,Y,SBrkr,483,465,0,948,0.0,0.0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,0,7,2006,WD ,89000.0,1431.0,1.5,264.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,483.0,3,1449.0,1449.0,3,3,0,0,0,0,1,1,8586.0,30
213,904350045,50,RL,65.0,6001,NA,IR1,Bnk,Inside,Mod,Norm,1Fam,1.5Fin,6,5,1940,1950,Gable,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,LwQ,368.0,Unf,0.0,232.0,600.0,Ex,N,SBrkr,600,319,0,919,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1940.0,Unf,1.0,231.0,TA,TA,Y,0,0,45,0,0,0,MnPrv,NA,0,3,2010,WD ,95000.0,1519.0,1.0,231.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,600.0,3,1800.0,1200.0,3,3,10,1,0,0,1,1,9114.0,30
1864,534125120,20,RL,78.0,11700,NA,Reg,Lvl,Inside,Gtl,RRAn,1Fam,1Story,6,6,1968,1968,Gable,MetalSd,MetalSd,BrkFace,41.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,912.0,912.0,Ex,Y,SBrkr,1152,0,0,1152,1.0,0.0,1,1,3,1,TA,7,Typ,0,NA,Attchd,1968.0,RFn,2.0,412.0,TA,TA,Y,0,126,0,0,0,0,NA,NA,0,9,2007,CWD,143450.0,2064.0,2.5,412.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,912.0,3,2736.0,2736.0,3,3,0,0,0,0,1,1,12384.0,36
37,528108120,60,RL,102.0,12858,NA,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,9,5,2009,2010,Gable,VinylSd,VinylSd,Stone,162.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1590.0,1590.0,Ex,Y,SBrkr,1627,707,0,2334,0.0,0.0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,2009.0,Fin,3.0,751.0,TA,TA,Y,144,133,0,0,0,0,NA,NA,0,1,2010,New,376162.0,3924.0,2.5,751.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1590.0,3,4770.0,7950.0,5,3,1,1,1,0,1,1,35316.0,45
146,535175070,20,RL,73.0,9300,NA,Reg,Lvl,Inside,Gtl,Feedr,1Fam,1Story,5,5,1960,1960,Gable,MetalSd,HdBoard,BrkFace,324.0,TA,TA,CBlock,TA,TA,No,Rec,697.0,Unf,0.0,571.0,1268.0,TA,Y,SBrkr,1264,0,0,1264,1.0,0.0,1,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2.0,461.0,TA,TA,Y,0,0,0,0,143,0,NA,NA,0,4,2010,WD ,167500.0,2532.0,2.0,461.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1268.0,3,3804.0,3804.0,3,3,0,0,1,0,1,1,12660.0,25
809,906226080,90,RL,64.0,7018,NA,Reg,Bnk,Inside,Gtl,Feedr,Duplex,SFoyer,5,5,1979,1979,Gable,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1086.0,Unf,0.0,0.0,1086.0,TA,Y,SBrkr,1224,0,0,1224,2.0,0.0,0,2,2,2,TA,6,Typ,2,TA,Detchd,1979.0,Unf,2.0,528.0,TA,TA,Y,120,0,0,0,0,0,NA,NA,0,6,2009,WD ,153337.0,2310.0,3.0,528.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1086.0,3,3258.0,4344.0,3,3,0,0,1,0,1,1,11550.0,25
767,904351200,70,RH,54.0,6629,NA,Reg,Lvl,Inside,Gtl,Artery,1Fam,2Story,6,6,1925,1950,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,551.0,Unf,0.0,121.0,672.0,TA,N,SBrkr,697,672,0,1369,1.0,0.0,2,0,3,1,TA,6,Typ,0,NA,Detchd,1930.0,Unf,1.0,300.0,TA,TA,Y,147,0,0,0,0,0,NA,NA,0,7,2009,WD ,103600.0,2041.0,3.0,300.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,672.0,3,2016.0,2016.0,3,4,25,1,0,0,1,1,12246.0,36
262,907200340,20,RL,75.0,10650,NA,Reg,Lvl,Corner,Gtl,Norm,1Fam,1Story,5,6,1976,1976,Gable,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,TA,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365,0,0,0,0,0,MnPrv,NA,0,2,2010,WD ,128200.0,1788.0,2.0,308.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,894.0,4,3576.0,2682.0,3,3,0,0,0,0,1,1,8940.0,30
101,533221090,160,FV,72.5,2117,NA,Reg,Lvl,Inside,Gtl,Norm,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,GLQ,378.0,Unf,0.0,378.0,756.0,Ex,Y,SBrkr,769,804,0,1573,0.0,0.0,2,1,3,1,Gd,5,Typ,0,NA,Detchd,2000.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,NA,NA,0,6,2010,WD ,177500.0,2329.0,2.5,440.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,756.0,3,2268.0,3024.0,4,3,0,0,0,0,1,1,13974.0,30
